The Absolute Way;Relative Way;Class
C:/Users/User/nuck figgers/dataset_another/cat_0566.jpg;dataset_another/cat_0566.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0567.jpg;dataset_another/cat_0567.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0568.jpg;dataset_another/cat_0568.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0569.jpg;dataset_another/cat_0569.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0570.jpg;dataset_another/cat_0570.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0571.jpg;dataset_another/cat_0571.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0572.jpg;dataset_another/cat_0572.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0573.jpg;dataset_another/cat_0573.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0574.jpg;dataset_another/cat_0574.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0575.jpg;dataset_another/cat_0575.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0576.jpg;dataset_another/cat_0576.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0577.jpg;dataset_another/cat_0577.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0578.jpg;dataset_another/cat_0578.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0579.jpg;dataset_another/cat_0579.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0580.jpg;dataset_another/cat_0580.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0581.jpg;dataset_another/cat_0581.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0582.jpg;dataset_another/cat_0582.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0583.jpg;dataset_another/cat_0583.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0584.jpg;dataset_another/cat_0584.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0585.jpg;dataset_another/cat_0585.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0586.jpg;dataset_another/cat_0586.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0587.jpg;dataset_another/cat_0587.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0588.jpg;dataset_another/cat_0588.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0589.jpg;dataset_another/cat_0589.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0590.jpg;dataset_another/cat_0590.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0591.jpg;dataset_another/cat_0591.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0592.jpg;dataset_another/cat_0592.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0593.jpg;dataset_another/cat_0593.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0594.jpg;dataset_another/cat_0594.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0595.jpg;dataset_another/cat_0595.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0596.jpg;dataset_another/cat_0596.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0597.jpg;dataset_another/cat_0597.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0598.jpg;dataset_another/cat_0598.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0599.jpg;dataset_another/cat_0599.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0600.jpg;dataset_another/cat_0600.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0601.jpg;dataset_another/cat_0601.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0602.jpg;dataset_another/cat_0602.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0603.jpg;dataset_another/cat_0603.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0604.jpg;dataset_another/cat_0604.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0605.jpg;dataset_another/cat_0605.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0606.jpg;dataset_another/cat_0606.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0607.jpg;dataset_another/cat_0607.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0608.jpg;dataset_another/cat_0608.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0609.jpg;dataset_another/cat_0609.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0610.jpg;dataset_another/cat_0610.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0611.jpg;dataset_another/cat_0611.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0612.jpg;dataset_another/cat_0612.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0613.jpg;dataset_another/cat_0613.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0614.jpg;dataset_another/cat_0614.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0615.jpg;dataset_another/cat_0615.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0616.jpg;dataset_another/cat_0616.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0617.jpg;dataset_another/cat_0617.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0618.jpg;dataset_another/cat_0618.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0619.jpg;dataset_another/cat_0619.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0620.jpg;dataset_another/cat_0620.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0621.jpg;dataset_another/cat_0621.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0622.jpg;dataset_another/cat_0622.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0623.jpg;dataset_another/cat_0623.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0624.jpg;dataset_another/cat_0624.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0625.jpg;dataset_another/cat_0625.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0626.jpg;dataset_another/cat_0626.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0627.jpg;dataset_another/cat_0627.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0628.jpg;dataset_another/cat_0628.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0629.jpg;dataset_another/cat_0629.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0630.jpg;dataset_another/cat_0630.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0631.jpg;dataset_another/cat_0631.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0632.jpg;dataset_another/cat_0632.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0633.jpg;dataset_another/cat_0633.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0634.jpg;dataset_another/cat_0634.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0635.jpg;dataset_another/cat_0635.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0636.jpg;dataset_another/cat_0636.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0637.jpg;dataset_another/cat_0637.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0638.jpg;dataset_another/cat_0638.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0639.jpg;dataset_another/cat_0639.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0640.jpg;dataset_another/cat_0640.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0641.jpg;dataset_another/cat_0641.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0642.jpg;dataset_another/cat_0642.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0643.jpg;dataset_another/cat_0643.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0644.jpg;dataset_another/cat_0644.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0645.jpg;dataset_another/cat_0645.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0646.jpg;dataset_another/cat_0646.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0647.jpg;dataset_another/cat_0647.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0648.jpg;dataset_another/cat_0648.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0649.jpg;dataset_another/cat_0649.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0650.jpg;dataset_another/cat_0650.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0651.jpg;dataset_another/cat_0651.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0652.jpg;dataset_another/cat_0652.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0653.jpg;dataset_another/cat_0653.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0654.jpg;dataset_another/cat_0654.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0655.jpg;dataset_another/cat_0655.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0656.jpg;dataset_another/cat_0656.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0657.jpg;dataset_another/cat_0657.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0658.jpg;dataset_another/cat_0658.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0659.jpg;dataset_another/cat_0659.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0660.jpg;dataset_another/cat_0660.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0661.jpg;dataset_another/cat_0661.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0662.jpg;dataset_another/cat_0662.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0663.jpg;dataset_another/cat_0663.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0664.jpg;dataset_another/cat_0664.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0665.jpg;dataset_another/cat_0665.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0666.jpg;dataset_another/cat_0666.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0667.jpg;dataset_another/cat_0667.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0668.jpg;dataset_another/cat_0668.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0669.jpg;dataset_another/cat_0669.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0670.jpg;dataset_another/cat_0670.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0671.jpg;dataset_another/cat_0671.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0672.jpg;dataset_another/cat_0672.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0673.jpg;dataset_another/cat_0673.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0674.jpg;dataset_another/cat_0674.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0675.jpg;dataset_another/cat_0675.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0676.jpg;dataset_another/cat_0676.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0677.jpg;dataset_another/cat_0677.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0678.jpg;dataset_another/cat_0678.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0679.jpg;dataset_another/cat_0679.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0680.jpg;dataset_another/cat_0680.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0681.jpg;dataset_another/cat_0681.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0682.jpg;dataset_another/cat_0682.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0683.jpg;dataset_another/cat_0683.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0684.jpg;dataset_another/cat_0684.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0685.jpg;dataset_another/cat_0685.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0686.jpg;dataset_another/cat_0686.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0687.jpg;dataset_another/cat_0687.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0688.jpg;dataset_another/cat_0688.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0689.jpg;dataset_another/cat_0689.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0690.jpg;dataset_another/cat_0690.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0691.jpg;dataset_another/cat_0691.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0692.jpg;dataset_another/cat_0692.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0693.jpg;dataset_another/cat_0693.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0694.jpg;dataset_another/cat_0694.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0695.jpg;dataset_another/cat_0695.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0696.jpg;dataset_another/cat_0696.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0697.jpg;dataset_another/cat_0697.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0698.jpg;dataset_another/cat_0698.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0699.jpg;dataset_another/cat_0699.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0700.jpg;dataset_another/cat_0700.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0701.jpg;dataset_another/cat_0701.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0702.jpg;dataset_another/cat_0702.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0703.jpg;dataset_another/cat_0703.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0704.jpg;dataset_another/cat_0704.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0705.jpg;dataset_another/cat_0705.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0706.jpg;dataset_another/cat_0706.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0707.jpg;dataset_another/cat_0707.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0708.jpg;dataset_another/cat_0708.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0709.jpg;dataset_another/cat_0709.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0710.jpg;dataset_another/cat_0710.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0711.jpg;dataset_another/cat_0711.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0712.jpg;dataset_another/cat_0712.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0713.jpg;dataset_another/cat_0713.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0714.jpg;dataset_another/cat_0714.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0715.jpg;dataset_another/cat_0715.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0716.jpg;dataset_another/cat_0716.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0717.jpg;dataset_another/cat_0717.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0718.jpg;dataset_another/cat_0718.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0719.jpg;dataset_another/cat_0719.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0720.jpg;dataset_another/cat_0720.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0721.jpg;dataset_another/cat_0721.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0722.jpg;dataset_another/cat_0722.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0723.jpg;dataset_another/cat_0723.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0724.jpg;dataset_another/cat_0724.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0725.jpg;dataset_another/cat_0725.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0726.jpg;dataset_another/cat_0726.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0727.jpg;dataset_another/cat_0727.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0728.jpg;dataset_another/cat_0728.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0729.jpg;dataset_another/cat_0729.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0730.jpg;dataset_another/cat_0730.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0731.jpg;dataset_another/cat_0731.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0732.jpg;dataset_another/cat_0732.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0733.jpg;dataset_another/cat_0733.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0734.jpg;dataset_another/cat_0734.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0735.jpg;dataset_another/cat_0735.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0736.jpg;dataset_another/cat_0736.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0737.jpg;dataset_another/cat_0737.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0738.jpg;dataset_another/cat_0738.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0739.jpg;dataset_another/cat_0739.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0740.jpg;dataset_another/cat_0740.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0741.jpg;dataset_another/cat_0741.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0742.jpg;dataset_another/cat_0742.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0743.jpg;dataset_another/cat_0743.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0744.jpg;dataset_another/cat_0744.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0745.jpg;dataset_another/cat_0745.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0746.jpg;dataset_another/cat_0746.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0747.jpg;dataset_another/cat_0747.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0748.jpg;dataset_another/cat_0748.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0749.jpg;dataset_another/cat_0749.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0750.jpg;dataset_another/cat_0750.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0751.jpg;dataset_another/cat_0751.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0752.jpg;dataset_another/cat_0752.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0753.jpg;dataset_another/cat_0753.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0754.jpg;dataset_another/cat_0754.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0755.jpg;dataset_another/cat_0755.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0756.jpg;dataset_another/cat_0756.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0757.jpg;dataset_another/cat_0757.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0758.jpg;dataset_another/cat_0758.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0759.jpg;dataset_another/cat_0759.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0760.jpg;dataset_another/cat_0760.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0761.jpg;dataset_another/cat_0761.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0762.jpg;dataset_another/cat_0762.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0763.jpg;dataset_another/cat_0763.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0764.jpg;dataset_another/cat_0764.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0765.jpg;dataset_another/cat_0765.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0766.jpg;dataset_another/cat_0766.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0767.jpg;dataset_another/cat_0767.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0768.jpg;dataset_another/cat_0768.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0769.jpg;dataset_another/cat_0769.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0770.jpg;dataset_another/cat_0770.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0771.jpg;dataset_another/cat_0771.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0772.jpg;dataset_another/cat_0772.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0773.jpg;dataset_another/cat_0773.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0774.jpg;dataset_another/cat_0774.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0775.jpg;dataset_another/cat_0775.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0776.jpg;dataset_another/cat_0776.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0777.jpg;dataset_another/cat_0777.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0778.jpg;dataset_another/cat_0778.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0779.jpg;dataset_another/cat_0779.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0780.jpg;dataset_another/cat_0780.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0781.jpg;dataset_another/cat_0781.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0782.jpg;dataset_another/cat_0782.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0783.jpg;dataset_another/cat_0783.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0784.jpg;dataset_another/cat_0784.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0785.jpg;dataset_another/cat_0785.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0786.jpg;dataset_another/cat_0786.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0787.jpg;dataset_another/cat_0787.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0788.jpg;dataset_another/cat_0788.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0789.jpg;dataset_another/cat_0789.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0790.jpg;dataset_another/cat_0790.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0791.jpg;dataset_another/cat_0791.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0792.jpg;dataset_another/cat_0792.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0793.jpg;dataset_another/cat_0793.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0794.jpg;dataset_another/cat_0794.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0795.jpg;dataset_another/cat_0795.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0796.jpg;dataset_another/cat_0796.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0797.jpg;dataset_another/cat_0797.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0798.jpg;dataset_another/cat_0798.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0799.jpg;dataset_another/cat_0799.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0800.jpg;dataset_another/cat_0800.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0801.jpg;dataset_another/cat_0801.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0802.jpg;dataset_another/cat_0802.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0803.jpg;dataset_another/cat_0803.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0804.jpg;dataset_another/cat_0804.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0805.jpg;dataset_another/cat_0805.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0806.jpg;dataset_another/cat_0806.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0807.jpg;dataset_another/cat_0807.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0808.jpg;dataset_another/cat_0808.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0809.jpg;dataset_another/cat_0809.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0810.jpg;dataset_another/cat_0810.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0811.jpg;dataset_another/cat_0811.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0812.jpg;dataset_another/cat_0812.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0813.jpg;dataset_another/cat_0813.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0814.jpg;dataset_another/cat_0814.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0815.jpg;dataset_another/cat_0815.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0816.jpg;dataset_another/cat_0816.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0817.jpg;dataset_another/cat_0817.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0818.jpg;dataset_another/cat_0818.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0819.jpg;dataset_another/cat_0819.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0820.jpg;dataset_another/cat_0820.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0821.jpg;dataset_another/cat_0821.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0822.jpg;dataset_another/cat_0822.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0823.jpg;dataset_another/cat_0823.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0824.jpg;dataset_another/cat_0824.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0825.jpg;dataset_another/cat_0825.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0826.jpg;dataset_another/cat_0826.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0827.jpg;dataset_another/cat_0827.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0828.jpg;dataset_another/cat_0828.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0829.jpg;dataset_another/cat_0829.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0830.jpg;dataset_another/cat_0830.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0831.jpg;dataset_another/cat_0831.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0832.jpg;dataset_another/cat_0832.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0833.jpg;dataset_another/cat_0833.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0834.jpg;dataset_another/cat_0834.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0835.jpg;dataset_another/cat_0835.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0836.jpg;dataset_another/cat_0836.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0837.jpg;dataset_another/cat_0837.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0838.jpg;dataset_another/cat_0838.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0839.jpg;dataset_another/cat_0839.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0840.jpg;dataset_another/cat_0840.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0841.jpg;dataset_another/cat_0841.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0842.jpg;dataset_another/cat_0842.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0843.jpg;dataset_another/cat_0843.jpg;cat
C:/Users/User/nuck figgers/dataset_another/cat_0844.jpg;dataset_another/cat_0844.jpg;cat
