The Absolute Way;Relative Way;Class
C:/Users/User/nuck figgers/dataset_random/02721.jpg;dataset_random/02721.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05580.jpg;dataset_random/05580.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04266.jpg;dataset_random/04266.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00422.jpg;dataset_random/00422.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03439.jpg;dataset_random/03439.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08879.jpg;dataset_random/08879.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08905.jpg;dataset_random/08905.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08894.jpg;dataset_random/08894.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06658.jpg;dataset_random/06658.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09473.jpg;dataset_random/09473.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01407.jpg;dataset_random/01407.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04044.jpg;dataset_random/04044.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08805.jpg;dataset_random/08805.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04324.jpg;dataset_random/04324.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05348.jpg;dataset_random/05348.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04279.jpg;dataset_random/04279.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04592.jpg;dataset_random/04592.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04216.jpg;dataset_random/04216.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04749.jpg;dataset_random/04749.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07605.jpg;dataset_random/07605.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01715.jpg;dataset_random/01715.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08842.jpg;dataset_random/08842.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08545.jpg;dataset_random/08545.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00868.jpg;dataset_random/00868.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04745.jpg;dataset_random/04745.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09339.jpg;dataset_random/09339.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07325.jpg;dataset_random/07325.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02853.jpg;dataset_random/02853.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00644.jpg;dataset_random/00644.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08183.jpg;dataset_random/08183.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06266.jpg;dataset_random/06266.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04475.jpg;dataset_random/04475.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01365.jpg;dataset_random/01365.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09627.jpg;dataset_random/09627.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01243.jpg;dataset_random/01243.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01281.jpg;dataset_random/01281.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03479.jpg;dataset_random/03479.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03698.jpg;dataset_random/03698.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05573.jpg;dataset_random/05573.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04704.jpg;dataset_random/04704.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01029.jpg;dataset_random/01029.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09100.jpg;dataset_random/09100.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06708.jpg;dataset_random/06708.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03561.jpg;dataset_random/03561.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09454.jpg;dataset_random/09454.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00262.jpg;dataset_random/00262.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02072.jpg;dataset_random/02072.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01125.jpg;dataset_random/01125.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04064.jpg;dataset_random/04064.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08259.jpg;dataset_random/08259.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06413.jpg;dataset_random/06413.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00456.jpg;dataset_random/00456.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05705.jpg;dataset_random/05705.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04908.jpg;dataset_random/04908.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04944.jpg;dataset_random/04944.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06046.jpg;dataset_random/06046.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07530.jpg;dataset_random/07530.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01781.jpg;dataset_random/01781.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09935.jpg;dataset_random/09935.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07973.jpg;dataset_random/07973.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04195.jpg;dataset_random/04195.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07622.jpg;dataset_random/07622.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00712.jpg;dataset_random/00712.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00202.jpg;dataset_random/00202.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08013.jpg;dataset_random/08013.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08540.jpg;dataset_random/08540.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08087.jpg;dataset_random/08087.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01819.jpg;dataset_random/01819.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08845.jpg;dataset_random/08845.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00487.jpg;dataset_random/00487.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04277.jpg;dataset_random/04277.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07139.jpg;dataset_random/07139.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01837.jpg;dataset_random/01837.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06053.jpg;dataset_random/06053.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00186.jpg;dataset_random/00186.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01514.jpg;dataset_random/01514.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00240.jpg;dataset_random/00240.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09588.jpg;dataset_random/09588.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06160.jpg;dataset_random/06160.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00739.jpg;dataset_random/00739.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02825.jpg;dataset_random/02825.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04983.jpg;dataset_random/04983.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06059.jpg;dataset_random/06059.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04753.jpg;dataset_random/04753.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08766.jpg;dataset_random/08766.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08625.jpg;dataset_random/08625.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06530.jpg;dataset_random/06530.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06891.jpg;dataset_random/06891.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09755.jpg;dataset_random/09755.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04154.jpg;dataset_random/04154.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05529.jpg;dataset_random/05529.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04624.jpg;dataset_random/04624.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00153.jpg;dataset_random/00153.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00628.jpg;dataset_random/00628.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06272.jpg;dataset_random/06272.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01812.jpg;dataset_random/01812.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02027.jpg;dataset_random/02027.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02223.jpg;dataset_random/02223.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09292.jpg;dataset_random/09292.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06757.jpg;dataset_random/06757.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04657.jpg;dataset_random/04657.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02287.jpg;dataset_random/02287.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03659.jpg;dataset_random/03659.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08250.jpg;dataset_random/08250.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03901.jpg;dataset_random/03901.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00134.jpg;dataset_random/00134.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01614.jpg;dataset_random/01614.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06340.jpg;dataset_random/06340.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04331.jpg;dataset_random/04331.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06538.jpg;dataset_random/06538.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07246.jpg;dataset_random/07246.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09637.jpg;dataset_random/09637.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08508.jpg;dataset_random/08508.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00375.jpg;dataset_random/00375.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07780.jpg;dataset_random/07780.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03599.jpg;dataset_random/03599.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01873.jpg;dataset_random/01873.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07252.jpg;dataset_random/07252.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04804.jpg;dataset_random/04804.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01346.jpg;dataset_random/01346.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07197.jpg;dataset_random/07197.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09695.jpg;dataset_random/09695.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01094.jpg;dataset_random/01094.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06928.jpg;dataset_random/06928.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03012.jpg;dataset_random/03012.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04112.jpg;dataset_random/04112.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06288.jpg;dataset_random/06288.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02092.jpg;dataset_random/02092.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01283.jpg;dataset_random/01283.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03922.jpg;dataset_random/03922.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09763.jpg;dataset_random/09763.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04982.jpg;dataset_random/04982.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07403.jpg;dataset_random/07403.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01728.jpg;dataset_random/01728.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00985.jpg;dataset_random/00985.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06106.jpg;dataset_random/06106.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06354.jpg;dataset_random/06354.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05805.jpg;dataset_random/05805.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06541.jpg;dataset_random/06541.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05379.jpg;dataset_random/05379.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06745.jpg;dataset_random/06745.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05803.jpg;dataset_random/05803.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03214.jpg;dataset_random/03214.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09256.jpg;dataset_random/09256.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05534.jpg;dataset_random/05534.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03121.jpg;dataset_random/03121.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00234.jpg;dataset_random/00234.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07303.jpg;dataset_random/07303.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04246.jpg;dataset_random/04246.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06358.jpg;dataset_random/06358.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00759.jpg;dataset_random/00759.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03903.jpg;dataset_random/03903.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07868.jpg;dataset_random/07868.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00837.jpg;dataset_random/00837.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06866.jpg;dataset_random/06866.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07964.jpg;dataset_random/07964.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05113.jpg;dataset_random/05113.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05010.jpg;dataset_random/05010.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02441.jpg;dataset_random/02441.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08671.jpg;dataset_random/08671.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02031.jpg;dataset_random/02031.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07716.jpg;dataset_random/07716.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04718.jpg;dataset_random/04718.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05460.jpg;dataset_random/05460.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09813.jpg;dataset_random/09813.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00119.jpg;dataset_random/00119.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07830.jpg;dataset_random/07830.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02119.jpg;dataset_random/02119.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03134.jpg;dataset_random/03134.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03360.jpg;dataset_random/03360.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07372.jpg;dataset_random/07372.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05872.jpg;dataset_random/05872.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06271.jpg;dataset_random/06271.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03999.jpg;dataset_random/03999.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05723.jpg;dataset_random/05723.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09405.jpg;dataset_random/09405.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04730.jpg;dataset_random/04730.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04125.jpg;dataset_random/04125.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00098.jpg;dataset_random/00098.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09591.jpg;dataset_random/09591.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08550.jpg;dataset_random/08550.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08570.jpg;dataset_random/08570.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08856.jpg;dataset_random/08856.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08174.jpg;dataset_random/08174.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04388.jpg;dataset_random/04388.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08565.jpg;dataset_random/08565.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07423.jpg;dataset_random/07423.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07463.jpg;dataset_random/07463.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06241.jpg;dataset_random/06241.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00250.jpg;dataset_random/00250.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02935.jpg;dataset_random/02935.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09028.jpg;dataset_random/09028.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00025.jpg;dataset_random/00025.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05500.jpg;dataset_random/05500.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02623.jpg;dataset_random/02623.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06478.jpg;dataset_random/06478.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06717.jpg;dataset_random/06717.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01906.jpg;dataset_random/01906.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07643.jpg;dataset_random/07643.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00216.jpg;dataset_random/00216.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06014.jpg;dataset_random/06014.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04835.jpg;dataset_random/04835.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06838.jpg;dataset_random/06838.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09776.jpg;dataset_random/09776.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05097.jpg;dataset_random/05097.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09619.jpg;dataset_random/09619.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01586.jpg;dataset_random/01586.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08532.jpg;dataset_random/08532.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09245.jpg;dataset_random/09245.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05120.jpg;dataset_random/05120.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08524.jpg;dataset_random/08524.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05628.jpg;dataset_random/05628.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07881.jpg;dataset_random/07881.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08724.jpg;dataset_random/08724.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02307.jpg;dataset_random/02307.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05416.jpg;dataset_random/05416.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04649.jpg;dataset_random/04649.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07779.jpg;dataset_random/07779.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04656.jpg;dataset_random/04656.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02317.jpg;dataset_random/02317.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02565.jpg;dataset_random/02565.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08184.jpg;dataset_random/08184.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06400.jpg;dataset_random/06400.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08517.jpg;dataset_random/08517.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09573.jpg;dataset_random/09573.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01639.jpg;dataset_random/01639.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06280.jpg;dataset_random/06280.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01641.jpg;dataset_random/01641.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00458.jpg;dataset_random/00458.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02898.jpg;dataset_random/02898.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04096.jpg;dataset_random/04096.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02485.jpg;dataset_random/02485.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00828.jpg;dataset_random/00828.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07645.jpg;dataset_random/07645.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05859.jpg;dataset_random/05859.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09301.jpg;dataset_random/09301.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04604.jpg;dataset_random/04604.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03951.jpg;dataset_random/03951.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06427.jpg;dataset_random/06427.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07976.jpg;dataset_random/07976.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08516.jpg;dataset_random/08516.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00969.jpg;dataset_random/00969.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04237.jpg;dataset_random/04237.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05965.jpg;dataset_random/05965.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07908.jpg;dataset_random/07908.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01059.jpg;dataset_random/01059.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08877.jpg;dataset_random/08877.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01268.jpg;dataset_random/01268.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00086.jpg;dataset_random/00086.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08148.jpg;dataset_random/08148.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02171.jpg;dataset_random/02171.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05417.jpg;dataset_random/05417.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05751.jpg;dataset_random/05751.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05567.jpg;dataset_random/05567.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06948.jpg;dataset_random/06948.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00987.jpg;dataset_random/00987.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05502.jpg;dataset_random/05502.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00755.jpg;dataset_random/00755.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01877.jpg;dataset_random/01877.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07377.jpg;dataset_random/07377.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08298.jpg;dataset_random/08298.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05038.jpg;dataset_random/05038.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00495.jpg;dataset_random/00495.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08379.jpg;dataset_random/08379.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00477.jpg;dataset_random/00477.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02055.jpg;dataset_random/02055.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00581.jpg;dataset_random/00581.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01705.jpg;dataset_random/01705.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08989.jpg;dataset_random/08989.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01924.jpg;dataset_random/01924.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02471.jpg;dataset_random/02471.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07349.jpg;dataset_random/07349.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07969.jpg;dataset_random/07969.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03000.jpg;dataset_random/03000.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07850.jpg;dataset_random/07850.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00580.jpg;dataset_random/00580.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09091.jpg;dataset_random/09091.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05754.jpg;dataset_random/05754.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00301.jpg;dataset_random/00301.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09930.jpg;dataset_random/09930.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01055.jpg;dataset_random/01055.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09480.jpg;dataset_random/09480.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01654.jpg;dataset_random/01654.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08560.jpg;dataset_random/08560.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05905.jpg;dataset_random/05905.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07037.jpg;dataset_random/07037.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05395.jpg;dataset_random/05395.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05743.jpg;dataset_random/05743.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04008.jpg;dataset_random/04008.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00415.jpg;dataset_random/00415.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07961.jpg;dataset_random/07961.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06026.jpg;dataset_random/06026.jpg;cat
C:/Users/User/nuck figgers/dataset_random/03193.jpg;dataset_random/03193.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08667.jpg;dataset_random/08667.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07302.jpg;dataset_random/07302.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05681.jpg;dataset_random/05681.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06601.jpg;dataset_random/06601.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02179.jpg;dataset_random/02179.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02731.jpg;dataset_random/02731.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00050.jpg;dataset_random/00050.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09572.jpg;dataset_random/09572.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00352.jpg;dataset_random/00352.jpg;cat
C:/Users/User/nuck figgers/dataset_random/01187.jpg;dataset_random/01187.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07867.jpg;dataset_random/07867.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09726.jpg;dataset_random/09726.jpg;cat
C:/Users/User/nuck figgers/dataset_random/00062.jpg;dataset_random/00062.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08044.jpg;dataset_random/08044.jpg;cat
C:/Users/User/nuck figgers/dataset_random/04626.jpg;dataset_random/04626.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05663.jpg;dataset_random/05663.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05398.jpg;dataset_random/05398.jpg;cat
C:/Users/User/nuck figgers/dataset_random/09311.jpg;dataset_random/09311.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02737.jpg;dataset_random/02737.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07676.jpg;dataset_random/07676.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05762.jpg;dataset_random/05762.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08653.jpg;dataset_random/08653.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02274.jpg;dataset_random/02274.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06116.jpg;dataset_random/06116.jpg;cat
